frequency_kHz,area_mm2,RCA_STD,Dry_Wet,T21_T23,Voltage_V,Cm_pF
0.0,0.31168831168831157,0.0,1.0,0.0,0.7000000000000001,0.35350550714930074
0.0,0.31168831168831157,0.0,1.0,0.0,0.7200000000000001,0.35572025086023884
0.0,0.31168831168831157,0.0,1.0,0.0,0.74,0.35743262587576907
0.0,0.31168831168831157,0.0,1.0,0.0,0.76,0.3588749101948434
0.0,0.31168831168831157,0.0,1.0,0.0,0.78,0.3616676479961971
0.0,0.31168831168831157,0.0,1.0,0.0,0.8,0.36373654273104905
0.0,0.31168831168831157,0.0,1.0,0.0,0.8200000000000001,0.36423891142645703
0.0,0.31168831168831157,0.0,1.0,0.0,0.8400000000000001,0.36373654273104905
0.0,0.31168831168831157,0.0,1.0,0.0,0.8600000000000001,0.36462784202935344
0.0,0.31168831168831157,0.0,1.0,0.0,0.8800000000000001,0.3660755281623569
0.0,0.31168831168831157,0.0,1.0,0.0,0.9000000000000001,0.3667021385781345
0.0,0.31168831168831157,0.0,1.0,0.0,0.92,0.368290271873295
0.0,0.31168831168831157,0.0,1.0,0.0,0.9400000000000001,0.3674367852724945
0.0,0.31168831168831157,0.0,1.0,0.0,0.9600000000000001,0.3685927734533256
0.0,0.31168831168831157,0.0,1.0,0.0,0.9800000000000001,0.3689060786612144
0.0,0.31168831168831157,0.0,1.0,0.0,1.0,0.3692680001944653
0.0,1.0,0.0,1.0,0.0,0.0,0.7909281936874402
0.0,1.0,0.0,1.0,0.0,0.020000000000000018,0.7927378013536945
0.0,1.0,0.0,1.0,0.0,0.039999999999999925,0.7890753715097529
0.0,1.0,0.0,1.0,0.0,0.06000000000000005,0.7906581029909843
0.0,1.0,0.0,1.0,0.0,0.07999999999999996,0.7902367615045132
0.0,1.0,0.0,1.0,0.0,0.09999999999999998,0.7862394191969664
0.0,1.0,0.0,1.0,0.0,0.12,0.7865473225909259
0.0,1.0,0.0,1.0,0.0,0.14,0.7842839625546258
0.0,1.0,0.0,1.0,0.0,0.16000000000000003,0.7826039984226703
0.0,1.0,0.0,1.0,0.0,0.18,0.7813237685214693
0.0,1.0,0.0,1.0,0.0,0.2,0.7776073205382368
0.0,1.0,0.0,1.0,0.0,0.22000000000000003,0.7733939056735251
0.0,1.0,0.0,1.0,0.0,0.24000000000000005,0.7741771686932473
0.0,1.0,0.0,1.0,0.0,0.26,0.768235173371218
0.0,1.0,0.0,1.0,0.0,0.27999999999999997,0.7612074134494362
0.0,1.0,0.0,1.0,0.0,0.30000000000000004,0.7565240407728915
0.0,1.0,0.0,1.0,0.0,0.32,0.745731216542515
0.0,1.0,0.0,1.0,0.0,0.34,0.7337175823641577
0.0,1.0,0.0,1.0,0.0,0.36000000000000004,0.7151839587733559
0.0,1.0,0.0,1.0,0.0,0.38,0.6891418138210812
0.0,1.0,0.0,1.0,0.0,0.4,0.6398448599039557
0.0,1.0,0.0,1.0,0.0,0.42000000000000004,0.5505204647720705
0.0,1.0,0.0,1.0,0.0,0.44000000000000006,0.38885497750144493
0.0,1.0,0.0,1.0,0.0,0.46,0.24209849667518352
0.0,1.0,0.0,1.0,0.0,0.48000000000000004,0.1963289272537718
0.0,1.0,0.0,1.0,0.0,0.5,0.16231910675604866
0.0,1.0,0.0,1.0,0.0,0.52,0.19329310782560785
0.0,1.0,0.0,1.0,0.0,0.54,0.3424479940363974
0.0,1.0,0.0,1.0,0.0,0.56,0.5604489987737882
0.0,1.0,0.0,1.0,0.0,0.5800000000000001,0.6508051403661348
0.0,1.0,0.0,1.0,0.0,0.6000000000000001,0.6914213792991686
0.0,1.0,0.0,1.0,0.0,0.62,0.714125203243249
0.0,1.0,0.0,1.0,0.0,0.64,0.7295959983362412
0.0,1.0,0.0,1.0,0.0,0.66,0.7419877594896365
0.0,1.0,0.0,1.0,0.0,0.68,0.7501228912668874
0.0,1.0,0.0,1.0,0.0,0.7000000000000001,0.753007459905036
0.0,1.0,0.0,1.0,0.0,0.7200000000000001,0.7590196788081438
0.0,1.0,0.0,1.0,0.0,0.74,0.7616773712612694
0.0,1.0,0.0,1.0,0.0,0.76,0.7625524651177866
0.0,1.0,0.0,1.0,0.0,0.78,0.7698773248056696
0.0,1.0,0.0,1.0,0.0,0.8,0.7677598137454558
0.0,1.0,0.0,1.0,0.0,0.8200000000000001,0.7705255424771638
0.0,1.0,0.0,1.0,0.0,0.8400000000000001,0.7716599234022785
0.0,1.0,0.0,1.0,0.0,0.8600000000000001,0.7746957428304424
0.0,1.0,0.0,1.0,0.0,0.8800000000000001,0.7769212901692388
0.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.7736531927421229
0.0,1.0,0.0,1.0,0.0,0.92,0.7823933276794346
0.0,1.0,0.0,1.0,0.0,0.9400000000000001,0.778676879696202
0.0,1.0,0.0,1.0,0.0,0.9600000000000001,0.7803082275027955
0.0,1.0,0.0,1.0,0.0,0.9800000000000001,0.7833710560006049
0.0,1.0,0.0,1.0,0.0,1.0,0.7797140279705925
0.0,0.012987012987012936,0.0,1.0,0.0,0.0,0.17236648066420704
0.0,0.012987012987012936,0.0,1.0,0.0,0.020000000000000018,0.17212880085132587
0.0,0.012987012987012936,0.0,1.0,0.0,0.039999999999999925,0.17099982174014033
0.0,0.012987012987012936,0.0,1.0,0.0,0.06000000000000005,0.17059468569545652
0.0,0.012987012987012936,0.0,1.0,0.0,0.07999999999999996,0.1703353986268589
0.0,0.012987012987012936,0.0,1.0,0.0,0.09999999999999998,0.17008691518611949
0.0,0.012987012987012936,0.0,1.0,0.0,0.12,0.17029758592935507
0.0,0.012987012987012936,0.0,1.0,0.0,0.14,0.16917941044602777
0.0,0.012987012987012936,0.0,1.0,0.0,0.16000000000000003,0.16752645538371785
0.0,0.012987012987012936,0.0,1.0,0.0,0.18,0.16699167580473523
0.0,0.012987012987012936,0.0,1.0,0.0,0.2,0.16774252794088254
0.0,0.012987012987012936,0.0,1.0,0.0,0.22000000000000003,0.16644069078396523
0.0,0.012987012987012936,0.0,1.0,0.0,0.24000000000000005,0.1648093429773718
0.0,0.012987012987012936,0.0,1.0,0.0,0.26,0.16329683507721893
0.0,0.012987012987012936,0.0,1.0,0.0,0.27999999999999997,0.1615466473641849
0.0,0.012987012987012936,0.0,1.0,0.0,0.30000000000000004,0.15931029639753028
0.0,0.012987012987012936,0.0,1.0,0.0,0.32,0.1571981871512454
0.0,0.012987012987012936,0.0,1.0,0.0,0.34,0.1526120471254247
0.0,0.012987012987012936,0.0,1.0,0.0,0.36000000000000004,0.14665924817553735
0.0,0.012987012987012936,0.0,1.0,0.0,0.38,0.13690357221955132
0.0,0.012987012987012936,0.0,1.0,0.0,0.4,0.11943950778671478
0.0,0.012987012987012936,0.0,1.0,0.0,0.42000000000000004,0.08775246727851213
0.0,0.012987012987012936,0.0,1.0,0.0,0.44000000000000006,0.04793569680698778
0.0,0.012987012987012936,0.0,1.0,0.0,0.46,0.02998006730660155
0.0,0.012987012987012936,0.0,1.0,0.0,0.48000000000000004,0.015546420487999868
0.0,0.012987012987012936,0.0,1.0,0.0,0.5,0.011867785202270921
0.0,0.012987012987012936,0.0,1.0,0.0,0.52,0.02388682119455713
0.0,0.012987012987012936,0.0,1.0,0.0,0.54,0.058458430340908474
0.0,0.012987012987012936,0.0,1.0,0.0,0.56,0.10614564370715687
0.0,0.012987012987012936,0.0,1.0,0.0,0.5800000000000001,0.12978398146097458
0.0,0.012987012987012936,0.0,1.0,0.0,0.6000000000000001,0.13995559708950264
0.0,0.012987012987012936,0.0,1.0,0.0,0.62,0.14510892757788063
0.0,0.012987012987012936,0.0,1.0,0.0,0.64,0.14824738147069785
0.0,0.012987012987012936,0.0,1.0,0.0,0.66,0.15174775689676592
0.0,0.012987012987012936,0.0,1.0,0.0,0.68,0.15347633735408348
0.0,0.012987012987012936,0.0,1.0,0.0,0.7000000000000001,0.1551887123696137
0.0,0.012987012987012936,0.0,1.0,0.0,0.7200000000000001,0.15656617492153865
0.0,0.012987012987012936,0.0,1.0,0.0,0.74,0.15979645965115089
0.0,0.012987012987012936,0.0,1.0,0.0,0.76,0.1583217644485018
0.0,0.012987012987012936,0.0,1.0,0.0,0.78,0.1596614143029229
0.0,0.012987012987012936,0.0,1.0,0.0,0.8,0.16026641746298406
0.0,0.012987012987012936,0.0,1.0,0.0,0.8200000000000001,0.16119012764486312
0.0,0.012987012987012936,0.0,1.0,0.0,0.8400000000000001,0.16200039973423075
0.0,0.012987012987012936,0.0,1.0,0.0,0.8600000000000001,0.1623245085699778
0.0,0.012987012987012936,0.0,1.0,0.0,0.8800000000000001,0.16271884098680336
0.0,0.012987012987012936,0.0,1.0,0.0,0.9000000000000001,0.16200580154815988
0.0,0.012987012987012936,0.0,1.0,0.0,0.92,0.16393424912085477
0.0,0.012987012987012936,0.0,1.0,0.0,0.9400000000000001,0.1647499230241515
0.0,0.012987012987012936,0.0,1.0,0.0,0.9600000000000001,0.16461487767592356
0.0,0.012987012987012936,0.0,1.0,0.0,0.9800000000000001,0.16486876293059208
0.0,0.012987012987012936,0.0,1.0,0.0,1.0,0.16452844865305769
0.0,0.0,0.0,1.0,0.0,0.0,0.1738789885643599
0.0,0.0,0.0,1.0,0.0,0.020000000000000018,0.17358188879825845
0.0,0.0,0.0,1.0,0.0,0.039999999999999925,0.17183170108522441
0.0,0.0,0.0,1.0,0.0,0.06000000000000005,0.17253393689600965
0.0,0.0,0.0,1.0,0.0,0.07999999999999996,0.17153460131912293
0.0,0.0,0.0,1.0,0.0,0.09999999999999998,0.17250152601243496
0.0,0.0,0.0,1.0,0.0,0.12,0.17106464350728975
0.0,0.0,0.0,1.0,0.0,0.14,0.17072432922975536
0.0,0.0,0.0,1.0,0.0,0.16000000000000003,0.1701193260696942
0.0,0.0,0.0,1.0,0.0,0.18,0.17053526574223624
0.0,0.0,0.0,1.0,0.0,0.2,0.16907137416744542
0.0,0.0,0.0,1.0,0.0,0.22000000000000003,0.16765609891801667
0.0,0.0,0.0,1.0,0.0,0.24000000000000005,0.1659923402278485
0.0,0.0,0.0,1.0,0.0,0.26,0.16619220734322585
0.0,0.0,0.0,1.0,0.0,0.27999999999999997,0.1649281828838124
0.0,0.0,0.0,1.0,0.0,0.30000000000000004,0.16068775894945522
0.0,0.0,0.0,1.0,0.0,0.32,0.15851622974995003
0.0,0.0,0.0,1.0,0.0,0.34,0.15449728018668668
0.0,0.0,0.0,1.0,0.0,0.36000000000000004,0.14778822728672286
0.0,0.0,0.0,1.0,0.0,0.38,0.13825402570183068
0.0,0.0,0.0,1.0,0.0,0.4,0.1174030239354375
0.0,0.0,0.0,1.0,0.0,0.42000000000000004,0.08413325194600346
0.0,0.0,0.0,1.0,0.0,0.44000000000000006,0.043976167196944735
0.0,0.0,0.0,1.0,0.0,0.46,0.030585070466662714
0.0,0.0,0.0,1.0,0.0,0.48000000000000004,0.017939424058598878
0.0,0.0,0.0,1.0,0.0,0.5,0.015524813232283406
0.0,0.0,0.0,1.0,0.0,0.52,0.03061207953630829
0.0,0.0,0.0,1.0,0.0,0.54,0.0699534903820703
0.0,0.0,0.0,1.0,0.0,0.56,0.11637667928890522
0.0,0.0,0.0,1.0,0.0,0.5800000000000001,0.13704401938170838
0.0,0.0,0.0,1.0,0.0,0.6000000000000001,0.14659982822231704
0.0,0.0,0.0,1.0,0.0,0.62,0.15228253647574855
0.0,0.0,0.0,1.0,0.0,0.64,0.15727381254625303
0.0,0.0,0.0,1.0,0.0,0.66,0.15929409095574293
0.0,0.0,0.0,1.0,0.0,0.68,0.16168709452634195
0.0,0.0,0.0,1.0,0.0,0.7000000000000001,0.16289169903253511
0.0,0.0,0.0,1.0,0.0,0.7200000000000001,0.16461487767592356
0.0,0.0,0.0,1.0,0.0,0.74,0.16420433981731064
0.0,0.0,0.0,1.0,0.0,0.76,0.1669160504097276
0.0,0.0,0.0,1.0,0.0,0.78,0.16704569394402638
0.0,0.0,0.0,1.0,0.0,0.8,0.16719694473404167
0.0,0.0,0.0,1.0,0.0,0.8200000000000001,0.16663515608541346
0.0,0.0,0.0,1.0,0.0,0.8400000000000001,0.16835833472880193
0.0,0.0,0.0,1.0,0.0,0.8600000000000001,0.16857980909989573
0.0,0.0,0.0,1.0,0.0,0.8800000000000001,0.1686554344949034
0.0,0.0,0.0,1.0,0.0,0.9000000000000001,0.16993026258217508
0.0,0.0,0.0,1.0,0.0,0.92,0.17058928388152741
0.0,0.0,0.0,1.0,0.0,0.9400000000000001,0.1690011505863669
0.0,0.0,0.0,1.0,0.0,0.9600000000000001,0.17041102402186653
0.0,0.0,0.0,1.0,0.0,0.9800000000000001,0.17072432922975536
0.0,0.0,0.0,1.0,0.0,1.0,0.17082696369440858
0.0,0.3246753246753247,0.0,1.0,1.0,0.0,0.41703083895572124
0.0,0.3246753246753247,0.0,1.0,1.0,0.020000000000000018,0.41774387839436483
0.0,0.3246753246753247,0.0,1.0,1.0,0.039999999999999925,0.4165878902135337
0.0,0.3246753246753247,0.0,1.0,1.0,0.06000000000000005,0.416922802677139
0.0,0.3246753246753247,0.0,1.0,1.0,0.07999999999999996,0.41510239138302646
0.0,0.3246753246753247,0.0,1.0,1.0,0.09999999999999998,0.4151672131501758
0.0,0.3246753246753247,0.0,1.0,1.0,0.12,0.4125365297666956
0.0,0.3246753246753247,0.0,1.0,1.0,0.14,0.41171005223554064
0.0,0.3246753246753247,0.0,1.0,1.0,0.16000000000000003,0.41181808851412305
0.0,0.3246753246753247,0.0,1.0,1.0,0.18,0.4069942686754212
0.0,0.3246753246753247,0.0,1.0,1.0,0.2,0.4079341842990877
0.0,0.3246753246753247,0.0,1.0,1.0,0.22000000000000003,0.405465555333481
0.0,0.3246753246753247,0.0,1.0,1.0,0.24000000000000005,0.40526028640417455
0.0,0.3246753246753247,0.0,1.0,1.0,0.26,0.40365054585329757
0.0,0.3246753246753247,0.0,1.0,1.0,0.27999999999999997,0.40131156042198973
0.0,0.3246753246753247,0.0,1.0,1.0,0.30000000000000004,0.39709814555727807
0.0,0.3246753246753247,0.0,1.0,1.0,0.32,0.3910048994452337
0.0,0.3246753246753247,0.0,1.0,1.0,0.34,0.3831560638062261
0.0,0.3246753246753247,0.0,1.0,1.0,0.36000000000000004,0.37547468439902115
0.0,0.3246753246753247,0.0,1.0,1.0,0.38,0.36461703840149523
0.0,0.3246753246753247,0.0,1.0,1.0,0.4,0.33985512335042106
0.0,0.3246753246753247,0.0,1.0,1.0,0.42000000000000004,0.29208148096130676
0.0,0.3246753246753247,0.0,1.0,1.0,0.44000000000000006,0.20698130432199133
0.0,0.3246753246753247,0.0,1.0,1.0,0.46,0.111028883499079
0.0,0.3246753246753247,0.0,1.0,1.0,0.48000000000000004,0.0781480421125414
0.0,0.3246753246753247,0.0,1.0,1.0,0.5,0.05301340190035815
0.0,0.3246753246753247,0.0,1.0,1.0,0.52,0.06166710781480421
0.0,0.3246753246753247,0.0,1.0,1.0,0.54,0.10977566266752375
0.0,0.3246753246753247,0.0,1.0,1.0,0.56,0.2454368176833781
0.0,0.3246753246753247,0.0,1.0,1.0,0.5800000000000001,0.3193444358615623
0.0,0.3246753246753247,0.0,1.0,1.0,0.6000000000000001,0.3524305461774064
0.0,0.3246753246753247,0.0,1.0,1.0,0.62,0.3657298120708934
0.0,0.3246753246753247,0.0,1.0,1.0,0.64,0.3762579474187432
0.0,0.3246753246753247,0.0,1.0,1.0,0.66,0.3841878102666876
0.0,0.3246753246753247,0.0,1.0,1.0,0.68,0.38702376257947413
0.0,0.3246753246753247,0.0,1.0,1.0,0.7000000000000001,0.3923499511135839
0.0,0.3246753246753247,0.0,1.0,1.0,0.7200000000000001,0.39605019365502936
0.0,0.3246753246753247,0.0,1.0,1.0,0.74,0.3963689006768473
0.0,0.3246753246753247,0.0,1.0,1.0,0.76,0.40136557856128086
0.0,0.3246753246753247,0.0,1.0,1.0,0.78,0.4045148360819564
0.0,0.3246753246753247,0.0,1.0,1.0,0.8,0.4028618810196463
0.0,0.3246753246753247,0.0,1.0,1.0,0.8200000000000001,0.4075992718354823
0.0,0.3246753246753247,0.0,1.0,1.0,0.8400000000000001,0.4047147031973336
0.0,0.3246753246753247,0.0,1.0,1.0,0.8600000000000001,0.4055627879842051
0.0,0.3246753246753247,0.0,1.0,1.0,0.8800000000000001,0.407723513555852
0.0,0.3246753246753247,0.0,1.0,1.0,0.9000000000000001,0.4076532899747735
0.0,0.3246753246753247,0.0,1.0,1.0,0.92,0.40966816657033434
0.0,0.3246753246753247,0.0,1.0,1.0,0.9400000000000001,0.41209358102450805
0.0,0.3246753246753247,0.0,1.0,1.0,0.9600000000000001,0.41257974427812855
0.0,0.3246753246753247,0.0,1.0,1.0,0.9800000000000001,0.4104946441014893
0.0,0.3246753246753247,0.0,1.0,1.0,1.0,0.4139410013882661
0.0,0.31168831168831157,0.0,1.0,1.0,0.0,0.4275481706757129
0.0,0.31168831168831157,0.0,1.0,1.0,0.020000000000000018,0.4286609443451111
0.0,0.31168831168831157,0.0,1.0,1.0,0.039999999999999925,0.4268567384927858
0.0,0.31168831168831157,0.0,1.0,1.0,0.06000000000000005,0.42776424323287754
0.0,0.31168831168831157,0.0,1.0,1.0,0.07999999999999996,0.4268405330509985
0.0,0.31168831168831157,0.0,1.0,1.0,0.09999999999999998,0.42521458705833415
0.0,0.31168831168831157,0.0,1.0,1.0,0.12,0.42419904603966013
0.0,0.31168831168831157,0.0,1.0,1.0,0.14,0.4233779703224343
0.0,0.31168831168831157,0.0,1.0,1.0,0.16000000000000003,0.4218816678640687
0.0,0.31168831168831157,0.0,1.0,1.0,0.18,0.4219086769337143
0.0,0.31168831168831157,0.0,1.0,1.0,0.2,0.42003964931423976
0.0,0.31168831168831157,0.0,1.0,1.0,0.22000000000000003,0.4185919631812362
0.0,0.31168831168831157,0.0,1.0,1.0,0.24000000000000005,0.4164096303538728
0.0,0.31168831168831157,0.0,1.0,1.0,0.26,0.41333599822820505
0.0,0.31168831168831157,0.0,1.0,1.0,0.27999999999999997,0.41019754433538785
0.0,0.31168831168831157,0.0,1.0,1.0,0.30000000000000004,0.4068322142575477
0.0,0.31168831168831157,0.0,1.0,1.0,0.32,0.4006309318669209
0.0,0.31168831168831157,0.0,1.0,1.0,0.34,0.3929549542736451
0.0,0.31168831168831157,0.0,1.0,1.0,0.36000000000000004,0.3824484261815117
0.0,0.31168831168831157,0.0,1.0,1.0,0.38,0.3654867304440831
0.0,0.31168831168831157,0.0,1.0,1.0,0.4,0.33656541866758855
0.0,0.31168831168831157,0.0,1.0,1.0,0.42000000000000004,0.279668112552195
0.0,0.31168831168831157,0.0,1.0,1.0,0.44000000000000006,0.18360765545070032
0.0,0.31168831168831157,0.0,1.0,1.0,0.46,0.1028343317686079
0.0,0.31168831168831157,0.0,1.0,1.0,0.48000000000000004,0.08191850823506533
0.0,0.31168831168831157,0.0,1.0,1.0,0.5,0.04722265736834429
0.0,0.31168831168831157,0.0,1.0,1.0,0.52,0.06043009242503633
0.0,0.31168831168831157,0.0,1.0,1.0,0.54,0.10813891304700118
0.0,0.31168831168831157,0.0,1.0,1.0,0.56,0.23240764248634693
0.0,0.31168831168831157,0.0,1.0,1.0,0.5800000000000001,0.303041761423486
0.0,0.31168831168831157,0.0,1.0,1.0,0.6000000000000001,0.33162275892244614
0.0,0.31168831168831157,0.0,1.0,1.0,0.62,0.3456080551849311
0.0,0.31168831168831157,0.0,1.0,1.0,0.64,0.3573948131782652
0.0,0.31168831168831157,0.0,1.0,1.0,0.66,0.36342863933708935
0.0,0.31168831168831157,0.0,1.0,1.0,0.68,0.36861438070904207
0.0,0.31168831168831157,0.0,1.0,1.0,0.7000000000000001,0.37331936064130333
0.0,0.31168831168831157,0.0,1.0,1.0,0.7200000000000001,0.3776948299238884
0.0,0.31168831168831157,0.0,1.0,1.0,0.74,0.38121141079174387
0.0,0.31168831168831157,0.0,1.0,1.0,0.76,0.3845551336138675
0.0,0.31168831168831157,0.0,1.0,1.0,0.78,0.3859379979797216
0.0,0.31168831168831157,0.0,1.0,1.0,0.8,0.3878124274131253
0.0,0.31168831168831157,0.0,1.0,1.0,0.8200000000000001,0.389730071357962
0.0,0.31168831168831157,0.0,1.0,1.0,0.8400000000000001,0.3919934313942622
0.0,0.31168831168831157,0.0,1.0,1.0,0.8600000000000001,0.39291714157614127
0.0,0.31168831168831157,0.0,1.0,1.0,0.8800000000000001,0.3950400544502844
0.0,0.31168831168831157,0.0,1.0,1.0,0.9000000000000001,0.3946889365448918
0.0,0.31168831168831157,0.0,1.0,1.0,0.92,0.3941757642216256
0.0,0.31168831168831157,0.0,1.0,1.0,0.9400000000000001,0.398102882948094
0.0,0.31168831168831157,0.0,1.0,1.0,0.9600000000000001,0.39898878043246916
